#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-11-14 00:00:00+00:00 2016-11-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-11-14 04:00,153.1292,-27.3917,84.20,32.00,15.25,250.00,17.00,0.00,29.65,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 140400Z 25017KT CAVOK 29/00 Q1004 NOSIG
YBBN,2016-11-14 04:30,153.1292,-27.3917,84.20,33.80,16.39,260.00,19.00,0.00,29.62,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 140430Z 26019KT CAVOK 29/01 Q1003 NOSIG
YBBN,2016-11-14 05:00,153.1292,-27.3917,84.20,32.00,15.25,220.00,18.00,0.00,29.62,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 140500Z 22018KT CAVOK 29/00 Q1003
YBBN,2016-11-14 05:20,153.1292,-27.3917,84.20,32.00,15.25,220.00,20.00,0.00,29.62,M,6.21,30.00,M,M,M,M,M,M,M,M,M,YBBN 140520Z 22020G30KT CAVOK 29/00 Q1003
YBBN,2016-11-14 07:00,153.1292,-27.3917,80.60,35.60,19.79,250.00,20.00,0.00,29.65,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 140700Z 25020KT CAVOK 27/02 Q1004
YBBN,2016-11-14 08:00,153.1292,-27.3917,78.80,35.60,21.00,250.00,18.00,0.00,29.71,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 140800Z 25018KT CAVOK 26/02 Q1006
YBBN,2016-11-14 11:00,153.1292,-27.3917,71.60,42.80,35.37,230.00,12.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141100Z 23012KT CAVOK 22/06 Q1009
YBBN,2016-11-14 11:30,153.1292,-27.3917,71.60,41.00,33.00,240.00,11.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141130Z 24011KT CAVOK 22/05 Q1009
YBBN,2016-11-14 12:00,153.1292,-27.3917,71.60,41.00,33.00,250.00,7.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141200Z 25007KT CAVOK 22/05 Q1010
YBBN,2016-11-14 12:30,153.1292,-27.3917,69.80,42.80,37.61,240.00,9.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141230Z 24009KT CAVOK 21/06 Q1009
YBBN,2016-11-14 13:00,153.1292,-27.3917,68.00,44.60,42.85,260.00,6.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141300Z 26006KT CAVOK 20/07 Q1009
YBBN,2016-11-14 14:00,153.1292,-27.3917,64.40,46.40,51.98,240.00,7.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141400Z 24007KT CAVOK 18/08 Q1009
YBBN,2016-11-14 15:00,153.1292,-27.3917,66.20,42.80,42.57,220.00,4.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141500Z 22004KT CAVOK 19/06 Q1009
YBBN,2016-11-14 16:00,153.1292,-27.3917,62.60,44.60,51.72,200.00,5.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141600Z 20005KT CAVOK 17/07 Q1009
YBBN,2016-11-14 17:00,153.1292,-27.3917,62.60,44.60,51.72,240.00,10.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141700Z 24010KT CAVOK 17/07 Q1010
YBBN,2016-11-14 18:00,153.1292,-27.3917,60.80,42.80,51.45,250.00,8.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141800Z 25008KT CAVOK 16/06 Q1010
YBBN,2016-11-14 18:30,153.1292,-27.3917,60.80,42.80,51.45,250.00,6.00,0.00,29.83,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 141830Z 25006KT 9999 FEW030 16/06 Q1010 NOSIG
YBBN,2016-11-14 19:00,153.1292,-27.3917,62.60,42.80,48.28,190.00,4.00,0.00,29.85,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 141900Z 19004KT 9999 FEW030 17/06 Q1011 NOSIG
YBBN,2016-11-14 19:30,153.1292,-27.3917,62.60,42.80,48.28,210.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 141930Z 21003KT CAVOK 17/06 Q1011 NOSIG
YBBN,2016-11-14 20:00,153.1292,-27.3917,66.20,44.60,45.60,240.00,5.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 142000Z 24005KT 210V270 CAVOK 19/07 Q1012 NOSIG
YBBN,2016-11-14 20:30,153.1292,-27.3917,68.00,41.00,37.32,190.00,6.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 142030Z 19006KT CAVOK 20/05 Q1012 NOSIG
YBBN,2016-11-14 21:00,153.1292,-27.3917,69.80,42.80,37.61,200.00,8.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,YBBN 142100Z 20008KT 9999 FEW015 21/06 Q1013 NOSIG
YBBN,2016-11-14 21:30,153.1292,-27.3917,71.60,42.80,35.37,210.00,7.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,YBBN 142130Z 21007KT 9999 FEW015 22/06 Q1013 NOSIG
YBBN,2016-11-14 22:00,153.1292,-27.3917,71.60,46.40,40.57,190.00,7.00,0.00,29.94,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,YBBN 142200Z 19007KT 9999 FEW015 22/08 Q1014 NOSIG
YBBN,2016-11-14 23:00,153.1292,-27.3917,73.40,46.40,38.18,170.00,7.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,2000.00,4500.00,M,M,M,YBBN 142300Z 17007KT 9999 FEW020 SCT045 23/08 Q1014
