#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-08-30 00:00:00+00:00 2016-08-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-08-30 06:00,153.1292,-27.3917,69.80,51.80,52.77,70.00,9.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2000.00,30000.00,M,M,M,YBBN 300600Z 07009KT 9999 FEW020 BKN300 21/11 Q1026 NOSIG
YBBN,2016-08-30 06:30,153.1292,-27.3917,68.00,50.00,52.51,60.00,9.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2000.00,30000.00,M,M,M,YBBN 300630Z 06009KT 9999 FEW020 BKN300 20/10 Q1026 NOSIG
YBBN,2016-08-30 07:00,153.1292,-27.3917,68.00,50.00,52.51,70.00,6.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2000.00,30000.00,M,M,M,YBBN 300700Z 07006KT 9999 FEW020 BKN300 20/10 Q1026 NOSIG
YBBN,2016-08-30 09:00,153.1292,-27.3917,64.40,51.80,63.60,60.00,6.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 300900Z 06006KT CAVOK 18/11 Q1027
YBBN,2016-08-30 10:00,153.1292,-27.3917,62.60,53.60,72.38,50.00,4.00,0.00,30.33,M,6.21,M,FEW,SCT,M,M,3500.00,30000.00,M,M,M,YBBN 301000Z 05004KT 9999 FEW035 SCT300 17/12 Q1027
YBBN,2016-08-30 11:00,153.1292,-27.3917,60.80,55.40,82.37,0.00,0.00,0.00,30.33,M,6.21,M,SCT,BKN,M,M,3600.00,30000.00,M,M,M,YBBN 301100Z 00000KT 9999 SCT036 BKN300 16/13 Q1027
YBBN,2016-08-30 12:30,153.1292,-27.3917,60.80,55.40,82.37,0.00,0.00,0.00,30.33,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,YBBN 301230Z 00000KT 9999 SCT040 16/13 Q1027 NOSIG
YBBN,2016-08-30 13:00,153.1292,-27.3917,59.00,55.40,87.83,0.00,0.00,0.00,30.30,M,6.21,M,SCT,M,M,M,3800.00,M,M,M,M,YBBN 301300Z 00000KT 9999 SCT038 15/13 Q1026
YBBN,2016-08-30 13:30,153.1292,-27.3917,59.00,55.40,87.83,0.00,0.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 301330Z 00000KT 9999 FEW040 15/13 Q1026
YBBN,2016-08-30 14:00,153.1292,-27.3917,57.20,53.60,87.74,0.00,0.00,0.00,30.30,M,6.21,M,FEW,SCT,M,M,4000.00,30000.00,M,M,M,YBBN 301400Z 00000KT 9999 FEW040 SCT300 14/12 Q1026
YBBN,2016-08-30 14:30,153.1292,-27.3917,55.40,53.60,93.65,210.00,4.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 301430Z 21004KT CAVOK 13/12 Q1026 NOSIG
YBBN,2016-08-30 15:00,153.1292,-27.3917,57.20,53.60,87.74,210.00,5.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 301500Z 21005KT 9999 FEW038 14/12 Q1026 NOSIG
YBBN,2016-08-30 15:30,153.1292,-27.3917,55.40,53.60,93.65,210.00,4.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 301530Z 21004KT 9999 FEW038 13/12 Q1025 NOSIG
YBBN,2016-08-30 16:00,153.1292,-27.3917,55.40,53.60,93.65,210.00,5.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,3800.00,30000.00,M,M,M,YBBN 301600Z 21005KT 9999 FEW038 SCT300 13/12 Q1025
YBBN,2016-08-30 16:30,153.1292,-27.3917,57.20,53.60,87.74,220.00,5.00,0.00,30.27,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,YBBN 301630Z 22005KT 9999 SCT040 14/12 Q1025 NOSIG
YBBN,2016-08-30 17:00,153.1292,-27.3917,55.40,51.80,87.65,220.00,5.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4000.00,30000.00,M,M,M,YBBN 301700Z 22005KT 9999 FEW040 BKN300 13/11 Q1025
YBBN,2016-08-30 17:30,153.1292,-27.3917,55.40,51.80,87.65,210.00,5.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4000.00,30000.00,M,M,M,YBBN 301730Z 21005KT 9999 FEW040 BKN300 13/11 Q1025 NOSIG
YBBN,2016-08-30 18:00,153.1292,-27.3917,53.60,51.80,93.60,200.00,6.00,0.00,30.24,M,6.21,M,SCT,BKN,M,M,4400.00,30000.00,M,M,M,YBBN 301800Z 20006KT 9999 SCT044 BKN300 12/11 Q1024
YBBN,2016-08-30 18:30,153.1292,-27.3917,53.60,50.00,87.56,210.00,7.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4400.00,30000.00,M,M,M,YBBN 301830Z 21007KT 9999 FEW044 BKN300 12/10 Q1025 NOSIG
YBBN,2016-08-30 19:00,153.1292,-27.3917,53.60,50.00,87.56,210.00,4.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4400.00,30000.00,M,M,M,YBBN 301900Z 21004KT 9999 FEW044 BKN300 12/10 Q1025
YBBN,2016-08-30 19:30,153.1292,-27.3917,53.60,50.00,87.56,210.00,5.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4500.00,30000.00,M,M,M,YBBN 301930Z 21005KT 9999 FEW045 BKN300 12/10 Q1025 NOSIG
YBBN,2016-08-30 20:00,153.1292,-27.3917,53.60,51.80,93.60,200.00,7.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4000.00,30000.00,M,M,M,YBBN 302000Z 20007KT 9999 FEW040 BKN300 12/11 Q1025 NOSIG
YBBN,2016-08-30 20:30,153.1292,-27.3917,53.60,51.80,93.60,210.00,6.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4300.00,30000.00,M,M,M,YBBN 302030Z 21006KT 9999 FEW043 BKN300 12/11 Q1025 NOSIG
YBBN,2016-08-30 21:00,153.1292,-27.3917,57.20,53.60,87.74,220.00,7.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,4300.00,30000.00,M,M,M,YBBN 302100Z 22007KT 9999 FEW043 BKN300 14/12 Q1026
YBBN,2016-08-30 22:00,153.1292,-27.3917,60.80,53.60,77.14,210.00,9.00,0.00,30.30,M,6.21,M,SCT,BKN,M,M,3900.00,30000.00,M,M,M,YBBN 302200Z 21009KT 9999 SCT039 BKN300 16/12 Q1026
YBBN,2016-08-30 23:00,153.1292,-27.3917,64.40,53.60,67.95,210.00,11.00,0.00,30.33,M,6.21,M,SCT,BKN,M,M,4700.00,30000.00,M,M,M,YBBN 302300Z 21011KT 9999 SCT047 BKN300 18/12 Q1027
