#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2010-04-07 00:00:00+00:00 2010-04-08 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2010-04-07 06:00,153.1292,-27.3917,77.00,62.60,61.13,30.00,9.00,M,30.06,M,6.21,M,FEW,BKN,M,M,3200.00,27000.00,M,M,M,YBBN 070600Z 03009KT 9999 FEW032 BKN270 25/17 Q1018 RMK SMOKE TO NORTH NOSIG
YBBN,2010-04-07 06:30,153.1292,-27.3917,75.20,62.60,64.91,30.00,9.00,M,30.06,M,6.21,M,FEW,BKN,M,M,3000.00,27000.00,M,M,M,YBBN 070630Z 03009KT 9999 FEW030 BKN270 24/17 Q1018 NOSIG
YBBN,2010-04-07 07:00,153.1292,-27.3917,73.40,62.60,68.94,40.00,8.00,M,30.06,M,6.21,M,FEW,SCT,BKN,M,2800.00,20000.00,27000.00,M,M,YBBN 070700Z 04008KT 9999 FEW028 SCT200 BKN270 23/17 Q1018 NOSIG
YBBN,2010-04-07 07:30,153.1292,-27.3917,71.60,62.60,73.27,30.00,6.00,M,30.06,M,6.21,M,FEW,SCT,BKN,M,2800.00,20000.00,27000.00,M,M,YBBN 070730Z 03006KT 9999 FEW028 SCT200 BKN270 22/17 Q1018 NOSIG
YBBN,2010-04-07 08:00,153.1292,-27.3917,71.60,60.80,68.75,30.00,8.00,M,30.06,M,6.21,M,FEW,SCT,BKN,M,2600.00,20000.00,27000.00,M,M,YBBN 070800Z 03008KT 9999 FEW026 SCT200 BKN270 22/16 Q1018 NOSIG
YBBN,2010-04-07 08:30,153.1292,-27.3917,71.60,60.80,68.75,30.00,6.00,M,30.09,M,6.21,M,FEW,SCT,M,M,2500.00,21000.00,M,M,M,YBBN 070830Z 03006KT 9999 FEW025 SCT210 22/16 Q1019 NOSIG
YBBN,2010-04-07 09:00,153.1292,-27.3917,71.60,60.80,68.75,20.00,4.00,M,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 070900Z 02004KT 9999 FEW025 22/16 Q1019 NOSIG
YBBN,2010-04-07 09:30,153.1292,-27.3917,69.80,62.60,77.90,10.00,6.00,M,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 070930Z 01006KT 9999 FEW025 21/17 Q1019 NOSIG
YBBN,2010-04-07 10:00,153.1292,-27.3917,69.80,62.60,77.90,30.00,6.00,M,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 071000Z 03006KT 9999 FEW025 21/17 Q1019 NOSIG
YBBN,2010-04-07 10:30,153.1292,-27.3917,69.80,62.60,77.90,20.00,6.00,M,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 071030Z 02006KT 9999 FEW025 21/17 Q1020 NOSIG
YBBN,2010-04-07 11:00,153.1292,-27.3917,69.80,62.60,77.90,10.00,8.00,M,30.12,M,6.21,M,FEW,SCT,M,M,2500.00,21000.00,M,M,M,YBBN 071100Z 01008KT 9999 FEW025 SCT210 21/17 Q1020 NOSIG
YBBN,2010-04-07 11:30,153.1292,-27.3917,69.80,62.60,77.90,10.00,7.00,M,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 071130Z 01007KT 9999 FEW025 21/17 Q1020 NOSIG
YBBN,2010-04-07 12:00,153.1292,-27.3917,68.00,62.60,82.86,330.00,5.00,M,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 071200Z 33005KT 9999 FEW025 20/17 Q1020 NOSIG
YBBN,2010-04-07 12:30,153.1292,-27.3917,68.00,62.60,82.86,330.00,5.00,M,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 071230Z 33005KT 9999 FEW025 20/17 Q1019 NOSIG
YBBN,2010-04-07 13:00,153.1292,-27.3917,68.00,62.60,82.86,320.00,5.00,M,30.09,M,6.21,M,M,M,M,M,M,M,M,M,// //////,YBBN 071300Z 32005KT //// // ////// 20/17 Q1019 RMK CLD:CLR BLW 125 VIS:9999 NOSIG
YBBN,2010-04-07 13:30,153.1292,-27.3917,66.20,62.60,88.18,0.00,0.00,M,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071330Z 00000KT CAVOK 19/17 Q1019 NOSIG
YBBN,2010-04-07 14:00,153.1292,-27.3917,66.20,60.80,82.74,310.00,3.00,M,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071400Z 31003KT CAVOK 19/16 Q1019 NOSIG
YBBN,2010-04-07 14:30,153.1292,-27.3917,66.20,62.60,88.18,250.00,3.00,M,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071430Z 25003KT CAVOK 19/17 Q1019 NOSIG
YBBN,2010-04-07 15:00,153.1292,-27.3917,66.20,62.60,88.18,270.00,2.00,M,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071500Z 27002KT CAVOK 19/17 Q1019 NOSIG
YBBN,2010-04-07 15:30,153.1292,-27.3917,64.40,60.80,88.09,0.00,0.00,M,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071530Z 00000KT CAVOK 18/16 Q1018 NOSIG
YBBN,2010-04-07 16:00,153.1292,-27.3917,64.40,60.80,88.09,0.00,0.00,M,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071600Z 00000KT CAVOK 18/16 Q1018 NOSIG
YBBN,2010-04-07 16:30,153.1292,-27.3917,64.40,60.80,88.09,330.00,4.00,M,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071630Z 33004KT CAVOK 18/16 Q1017 NOSIG
YBBN,2010-04-07 17:00,153.1292,-27.3917,64.40,60.80,88.09,0.00,0.00,M,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071700Z 00000KT CAVOK 18/16 Q1017 NOSIG
YBBN,2010-04-07 17:30,153.1292,-27.3917,64.40,60.80,88.09,280.00,2.00,M,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071730Z 28002KT CAVOK 18/16 Q1017 NOSIG
YBBN,2010-04-07 18:00,153.1292,-27.3917,64.40,60.80,88.09,230.00,1.00,M,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071800Z 23001KT CAVOK 18/16 Q1017 NOSIG
YBBN,2010-04-07 18:30,153.1292,-27.3917,64.40,60.80,88.09,230.00,1.00,M,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071830Z 23001KT CAVOK 18/16 Q1017 NOSIG
YBBN,2010-04-07 19:00,153.1292,-27.3917,64.40,62.60,93.88,280.00,4.00,M,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071900Z 28004KT CAVOK 18/17 Q1017 NOSIG
YBBN,2010-04-07 19:30,153.1292,-27.3917,64.40,60.80,88.09,280.00,4.00,M,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 071930Z 28004KT CAVOK 18/16 Q1017 NOSIG
YBBN,2010-04-07 20:00,153.1292,-27.3917,62.60,60.80,93.83,230.00,4.00,M,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 072000Z 23004KT CAVOK 17/16 Q1018 NOSIG
YBBN,2010-04-07 20:30,153.1292,-27.3917,62.60,60.80,93.83,250.00,2.00,M,30.06,M,6.21,M,FEW,SCT,M,M,2000.00,30000.00,M,M,M,YBBN 072030Z 25002KT 9999 FEW020 SCT300 17/16 Q1018 NOSIG
YBBN,2010-04-07 21:00,153.1292,-27.3917,66.20,64.40,93.92,250.00,4.00,M,30.06,M,6.21,M,FEW,SCT,M,M,2000.00,30000.00,M,M,M,YBBN 072100Z 25004KT 9999 FEW020 SCT300 19/18 Q1018 NOSIG
YBBN,2010-04-07 21:30,153.1292,-27.3917,69.80,64.40,82.98,300.00,3.00,M,30.06,M,6.21,M,FEW,SCT,M,M,2000.00,30000.00,M,M,M,YBBN 072130Z 30003KT 9999 FEW020 SCT300 21/18 Q1018 NOSIG
YBBN,2010-04-07 22:00,153.1292,-27.3917,71.60,64.40,78.04,320.00,5.00,M,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 072200Z 32005KT 9999 FEW020 22/18 Q1018 NOSIG
YBBN,2010-04-07 22:30,153.1292,-27.3917,75.20,64.40,69.14,350.00,7.00,M,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 072230Z 35007KT 9999 FEW020 24/18 Q1018 NOSIG
YBBN,2010-04-07 23:00,153.1292,-27.3917,77.00,64.40,65.12,350.00,8.00,M,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 072300Z 35008KT 9999 FEW020 25/18 Q1018 NOSIG
YBBN,2010-04-07 23:30,153.1292,-27.3917,78.80,64.40,61.36,350.00,7.00,M,30.06,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 072330Z 35007KT 9999 FEW022 26/18 Q1018 NOSIG
