#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-09-08 00:00:00+00:00 2016-09-09 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-09-08 12:30,153.1292,-27.3917,66.20,57.20,72.74,70.00,5.00,0.00,30.30,M,6.21,M,FEW,SCT,M,M,2500.00,8300.00,M,M,M,YBBN 081230Z 07005KT 9999 FEW025 SCT083 19/14 Q1026 NOSIG
YBBN,2016-09-08 13:00,153.1292,-27.3917,66.20,57.20,72.74,80.00,5.00,0.00,30.30,M,6.21,M,FEW,SCT,M,M,2500.00,3800.00,M,M,M,YBBN 081300Z 08005KT 9999 FEW025 SCT038 19/14 Q1026
YBBN,2016-09-08 13:30,153.1292,-27.3917,68.00,59.00,72.92,60.00,8.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2500.00,7900.00,M,M,M,YBBN 081330Z 06008KT 9999 FEW025 BKN079 20/15 Q1026 NOSIG
YBBN,2016-09-08 14:00,153.1292,-27.3917,66.20,57.20,72.74,70.00,5.00,0.00,30.27,M,6.21,M,SCT,BKN,M,M,2500.00,4600.00,M,M,M,YBBN 081400Z 07005KT 9999 SCT025 BKN046 19/14 Q1025
YBBN,2016-09-08 14:30,153.1292,-27.3917,66.20,59.00,77.60,60.00,7.00,0.00,30.27,M,6.21,M,FEW,SCT,BKN,M,2500.00,5000.00,8500.00,M,M,YBBN 081430Z 06007KT 9999 FEW025 SCT050 BKN085 19/15 Q1025 NOSIG
YBBN,2016-09-08 15:00,153.1292,-27.3917,66.20,59.00,77.60,50.00,8.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2500.00,8300.00,M,M,M,YBBN 081500Z 05008KT 9999 FEW025 BKN083 19/15 Q1025
YBBN,2016-09-08 15:30,153.1292,-27.3917,66.20,57.20,72.74,60.00,7.00,0.00,30.24,M,6.21,M,SCT,SCT,BKN,M,2500.00,3700.00,8300.00,M,M,YBBN 081530Z 06007KT 9999 SCT025 SCT037 BKN083 19/14 Q1024 NOSIG
YBBN,2016-09-08 16:00,153.1292,-27.3917,66.20,59.00,77.60,60.00,7.00,0.00,30.24,M,6.21,M,FEW,SCT,M,M,2500.00,8100.00,M,M,M,YBBN 081600Z 06007KT 9999 FEW025 SCT081 19/15 Q1024
YBBN,2016-09-08 18:00,153.1292,-27.3917,66.20,59.00,77.60,70.00,5.00,0.00,30.24,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,YBBN 081800Z 07005KT 9999 SCT020 19/15 Q1024
YBBN,2016-09-08 20:00,153.1292,-27.3917,66.20,60.80,82.74,60.00,7.00,0.00,30.24,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,YBBN 082000Z 06007KT 9999 FEW017 19/16 Q1024
YBBN,2016-09-08 21:00,153.1292,-27.3917,68.00,59.00,72.92,60.00,10.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 082100Z 06010KT 9999 FEW025 20/15 Q1024
YBBN,2016-09-08 22:00,153.1292,-27.3917,69.80,59.00,68.55,50.00,12.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 082200Z 05012KT 9999 FEW025 21/15 Q1024
YBBN,2016-09-08 22:30,153.1292,-27.3917,71.60,59.00,64.48,50.00,15.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,VCSH,YBBN 082230Z 05015KT 9999 VCSH FEW025 22/15 Q1024
YBBN,2016-09-08 23:00,153.1292,-27.3917,71.60,59.00,64.48,50.00,14.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 082300Z 05014KT 9999 FEW025 22/15 Q1024
