#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2011-09-24 00:00:00+00:00 2011-09-25 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2011-09-24 06:30,153.1292,-27.3917,69.80,60.80,73.09,30.00,16.00,M,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 240630Z 03016KT CAVOK 21/16 Q1016 NOSIG
YBBN,2011-09-24 07:00,153.1292,-27.3917,69.80,60.80,73.09,30.00,16.00,M,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 240700Z 03016KT CAVOK 21/16 Q1016 NOSIG
YBBN,2011-09-24 07:30,153.1292,-27.3917,68.00,62.60,82.86,20.00,12.00,M,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 240730Z 02012KT CAVOK 20/17 Q1016 NOSIG
YBBN,2011-09-24 08:00,153.1292,-27.3917,68.00,62.60,82.86,20.00,14.00,M,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 240800Z 02014KT CAVOK 20/17 Q1016 RMK 5AC100 NOSIG
YBBN,2011-09-24 08:30,153.1292,-27.3917,68.00,62.60,82.86,10.00,13.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1500.00,9800.00,M,M,M,YBBN 240830Z 01013KT 9999 FEW015 BKN098 20/17 Q1017 NOSIG
YBBN,2011-09-24 09:00,153.1292,-27.3917,68.00,60.80,77.75,10.00,14.00,M,30.03,M,6.21,M,FEW,SCT,M,M,1800.00,9800.00,M,M,M,YBBN 240900Z 01014KT 9999 FEW018 SCT098 20/16 Q1017 NOSIG
YBBN,2011-09-24 09:30,153.1292,-27.3917,68.00,60.80,77.75,10.00,15.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1800.00,12000.00,M,M,M,YBBN 240930Z 01015KT 9999 FEW018 BKN120 20/16 Q1017 NOSIG
YBBN,2011-09-24 10:00,153.1292,-27.3917,68.00,59.00,72.92,10.00,15.00,M,30.03,M,6.21,M,FEW,BKN,M,M,2000.00,11000.00,M,M,M,YBBN 241000Z 01015KT 9999 FEW020 BKN110 20/15 Q1017 NOSIG
YBBN,2011-09-24 10:30,153.1292,-27.3917,68.00,59.00,72.92,10.00,14.00,M,30.06,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,YBBN 241030Z 01014KT 9999 FEW015 BKN100 20/15 Q1018 NOSIG
YBBN,2011-09-24 11:00,153.1292,-27.3917,68.00,59.00,72.92,10.00,13.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,YBBN 241100Z 01013KT 9999 FEW015 BKN100 20/15 Q1017 NOSIG
YBBN,2011-09-24 11:30,153.1292,-27.3917,68.00,59.00,72.92,10.00,14.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,YBBN 241130Z 01014KT 9999 FEW015 BKN100 20/15 Q1017 NOSIG
YBBN,2011-09-24 12:00,153.1292,-27.3917,68.00,59.00,72.92,10.00,11.00,M,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,YBBN 241200Z 01011KT 9999 FEW015 20/15 Q1017 NOSIG
YBBN,2011-09-24 12:30,153.1292,-27.3917,68.00,59.00,72.92,10.00,13.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1500.00,9500.00,M,M,M,YBBN 241230Z 01013KT 9999 FEW015 BKN095 20/15 Q1017 NOSIG
YBBN,2011-09-24 13:00,153.1292,-27.3917,68.00,59.00,72.92,10.00,11.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1500.00,9500.00,M,M,M,YBBN 241300Z 01011KT 9999 FEW015 BKN095 20/15 Q1017 NOSIG
YBBN,2011-09-24 13:30,153.1292,-27.3917,68.00,60.80,77.75,360.00,12.00,M,30.03,M,6.21,M,FEW,SCT,BKN,M,1800.00,9400.00,12000.00,M,M,YBBN 241330Z 36012KT 9999 FEW018 SCT094 BKN120 20/16 Q1017 NOSIG
YBBN,2011-09-24 14:00,153.1292,-27.3917,68.00,60.80,77.75,360.00,9.00,M,30.03,M,6.21,M,FEW,SCT,BKN,M,1500.00,8900.00,12000.00,M,M,YBBN 241400Z 36009KT 9999 FEW015 SCT089 BKN120 20/16 Q1017 NOSIG
YBBN,2011-09-24 14:30,153.1292,-27.3917,66.20,60.80,82.74,360.00,8.00,M,30.00,M,6.21,M,FEW,BKN,M,M,2000.00,9000.00,M,M,M,YBBN 241430Z 36008KT 9999 FEW020 BKN090 19/16 Q1016 NOSIG
YBBN,2011-09-24 15:00,153.1292,-27.3917,66.20,59.00,77.60,10.00,11.00,M,29.97,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 241500Z 01011KT 9999 FEW020 19/15 Q1015 NOSIG
YBBN,2011-09-24 15:30,153.1292,-27.3917,66.20,59.00,77.60,360.00,11.00,M,29.97,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 241530Z 36011KT 9999 FEW020 19/15 Q1015 NOSIG
YBBN,2011-09-24 16:00,153.1292,-27.3917,66.20,59.00,77.60,360.00,10.00,M,29.97,M,6.21,M,FEW,BKN,M,M,2900.00,8500.00,M,M,M,YBBN 241600Z 36010KT 9999 FEW029 BKN085 19/15 Q1015 NOSIG
YBBN,2011-09-24 16:30,153.1292,-27.3917,66.20,59.00,77.60,360.00,8.00,M,29.97,M,6.21,M,BKN,M,M,M,2900.00,M,M,M,M,YBBN 241630Z 36008KT 9999 BKN029 19/15 Q1015 NOSIG
YBBN,2011-09-24 17:00,153.1292,-27.3917,66.20,59.00,77.60,350.00,10.00,M,29.97,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,YBBN 241700Z 35010KT 9999 BKN030 19/15 Q1015 NOSIG
YBBN,2011-09-24 18:00,153.1292,-27.3917,62.60,59.00,88.00,40.00,8.00,M,29.97,M,6.21,M,SCT,SCT,BKN,M,2300.00,8300.00,10500.00,M,VCSH,YBBN 241800Z 04008KT 9999 VCSH SCT023 SCT083 BKN105 17/15 Q1015 NOSIG
YBBN,2011-09-24 18:30,153.1292,-27.3917,64.40,59.00,82.62,20.00,8.00,M,29.97,M,6.21,M,FEW,SCT,M,M,2300.00,10500.00,M,M,M,YBBN 241830Z 02008KT 9999 FEW023 SCT105 18/15 Q1015 NOSIG
YBBN,2011-09-24 19:00,153.1292,-27.3917,64.40,59.00,82.62,10.00,11.00,M,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 241900Z 01011KT CAVOK 18/15 Q1015 NOSIG
YBBN,2011-09-24 19:30,153.1292,-27.3917,62.60,59.00,88.00,360.00,13.00,M,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 241930Z 36013KT CAVOK 17/15 Q1015 NOSIG
YBBN,2011-09-24 20:00,153.1292,-27.3917,64.40,59.00,82.62,360.00,11.00,M,29.97,M,6.21,M,FEW,M,M,M,2700.00,M,M,M,M,YBBN 242000Z 36011KT 9999 FEW027 18/15 Q1015 NOSIG
YBBN,2011-09-24 20:30,153.1292,-27.3917,66.20,57.20,72.74,350.00,14.00,M,29.97,M,6.21,M,FEW,SCT,M,M,2600.00,9000.00,M,M,M,YBBN 242030Z 35014KT 9999 FEW026 SCT090 19/14 Q1015 NOSIG
YBBN,2011-09-24 21:00,153.1292,-27.3917,66.20,59.00,77.60,340.00,12.00,M,30.00,M,6.21,M,FEW,BKN,M,M,2600.00,9000.00,M,M,M,YBBN 242100Z 34012KT 9999 FEW026 BKN090 19/15 Q1016 NOSIG
YBBN,2011-09-24 21:30,153.1292,-27.3917,68.00,57.20,68.35,350.00,13.00,M,30.00,M,6.21,M,FEW,BKN,M,M,2700.00,9000.00,M,M,M,YBBN 242130Z 35013KT 9999 FEW027 BKN090 20/14 Q1016 NOSIG
YBBN,2011-09-24 22:00,153.1292,-27.3917,68.00,57.20,68.35,350.00,13.00,M,29.97,M,6.21,M,FEW,SCT,M,M,2700.00,9000.00,M,M,M,YBBN 242200Z 35013KT 9999 FEW027 SCT090 20/14 Q1015 RMK CASTELLANUS CLOUD NOSIG
YBBN,2011-09-24 22:30,153.1292,-27.3917,69.80,57.20,64.26,350.00,15.00,M,29.97,M,6.21,M,FEW,SCT,M,M,2800.00,9000.00,M,M,M,YBBN 242230Z 35015KT 9999 FEW028 SCT090 21/14 Q1015 RMK CASTELLANUS CLOUD NOSIG
YBBN,2011-09-24 23:00,153.1292,-27.3917,71.60,57.20,60.44,350.00,16.00,M,29.97,M,6.21,M,FEW,SCT,M,M,2800.00,9200.00,M,M,M,YBBN 242300Z 35016KT 9999 FEW028 SCT092 22/14 Q1015 RMK CASTELLANUS CLOUD NOSIG
YBBN,2011-09-24 23:30,153.1292,-27.3917,71.60,57.20,60.44,350.00,15.00,M,29.97,M,6.21,M,FEW,SCT,M,M,2900.00,8700.00,M,M,M,YBBN 242330Z 35015KT 9999 FEW029 SCT087 22/14 Q1015 NOSIG
