#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-03-15 00:00:00+00:00 2014-03-16 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2014-03-15 05:30,153.1292,-27.3917,80.60,64.40,57.84,30.00,12.00,0.00,29.85,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 150530Z 03012KT 9999 FEW035 27/18 Q1011
YBBN,2014-03-15 06:00,153.1292,-27.3917,78.80,62.60,57.60,10.00,14.00,0.00,29.85,M,6.21,M,FEW,M,M,M,3400.00,M,M,M,M,YBBN 150600Z 01014KT 9999 FEW034 26/17 Q1011
YBBN,2014-03-15 06:30,153.1292,-27.3917,78.80,62.60,57.60,10.00,14.00,0.00,29.85,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 150630Z 01014KT 9999 FEW035 26/17 Q1011
YBBN,2014-03-15 07:00,153.1292,-27.3917,78.80,62.60,57.60,10.00,15.00,0.00,29.85,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,YBBN 150700Z 01015KT 9999 FEW032 26/17 Q1011 NOSIG
YBBN,2014-03-15 07:30,153.1292,-27.3917,77.00,62.60,61.13,360.00,14.00,0.00,29.85,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,YBBN 150730Z 36014KT 9999 FEW032 25/17 Q1011
YBBN,2014-03-15 08:00,153.1292,-27.3917,75.20,62.60,64.91,10.00,13.00,0.00,29.88,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 150800Z 01013KT 9999 FEW030 24/17 Q1012 NOSIG
YBBN,2014-03-15 08:30,153.1292,-27.3917,75.20,62.60,64.91,10.00,11.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4900.00,M,M,M,M,YBBN 150830Z 01011KT 9999 FEW049 24/17 Q1012 RMK DIST FU N/NW
YBBN,2014-03-15 09:00,153.1292,-27.3917,75.20,64.40,69.14,10.00,12.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4800.00,M,M,M,M,YBBN 150900Z 01012KT 9999 FEW048 24/18 Q1012 NOSIG
YBBN,2014-03-15 09:30,153.1292,-27.3917,75.20,62.60,64.91,10.00,11.00,0.00,29.91,M,6.21,M,FEW,M,M,M,4800.00,M,M,M,M,YBBN 150930Z 01011KT 9999 FEW048 24/17 Q1013 RMK DIST FU NW/SW
YBBN,2014-03-15 10:00,153.1292,-27.3917,75.20,64.40,69.14,360.00,12.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151000Z 36012KT CAVOK 24/18 Q1013
YBBN,2014-03-15 10:30,153.1292,-27.3917,75.20,64.40,69.14,10.00,13.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151030Z 01013KT CAVOK 24/18 Q1013
YBBN,2014-03-15 11:00,153.1292,-27.3917,75.20,64.40,69.14,360.00,13.00,0.00,29.91,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 151100Z 36013KT 9999 FEW038 24/18 Q1013
YBBN,2014-03-15 11:30,153.1292,-27.3917,75.20,64.40,69.14,360.00,11.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 151130Z 36011KT 9999 FEW035 24/18 Q1014
YBBN,2014-03-15 12:00,153.1292,-27.3917,73.40,64.40,73.44,360.00,11.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151200Z 36011KT CAVOK 23/18 Q1013 NOSIG
YBBN,2014-03-15 12:30,153.1292,-27.3917,73.40,64.40,73.44,350.00,9.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151230Z 35009KT CAVOK 23/18 Q1013
YBBN,2014-03-15 13:00,153.1292,-27.3917,71.60,66.20,83.09,340.00,8.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151300Z 34008KT CAVOK 22/19 Q1014 NOSIG
YBBN,2014-03-15 13:30,153.1292,-27.3917,71.60,64.40,78.04,350.00,9.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151330Z 35009KT CAVOK 22/18 Q1013
YBBN,2014-03-15 14:00,153.1292,-27.3917,73.40,64.40,73.44,350.00,11.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151400Z 35011KT CAVOK 23/18 Q1013 NOSIG
YBBN,2014-03-15 14:30,153.1292,-27.3917,73.40,64.40,73.44,350.00,13.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151430Z 35013KT CAVOK 23/18 Q1013
YBBN,2014-03-15 15:00,153.1292,-27.3917,73.40,64.40,73.44,350.00,13.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151500Z 35013KT CAVOK 23/18 Q1013 NOSIG
YBBN,2014-03-15 15:30,153.1292,-27.3917,71.60,64.40,78.04,330.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151530Z 33010KT CAVOK 22/18 Q1013 RMK FU
YBBN,2014-03-15 16:00,153.1292,-27.3917,69.80,62.60,77.90,320.00,7.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151600Z 32007KT CAVOK 21/17 Q1012 NOSIG
YBBN,2014-03-15 16:30,153.1292,-27.3917,68.00,62.60,82.86,320.00,6.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151630Z 32006KT CAVOK 20/17 Q1012 RMK FU
YBBN,2014-03-15 17:00,153.1292,-27.3917,68.00,62.60,82.86,290.00,6.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151700Z 29006KT CAVOK 20/17 Q1012 NOSIG
YBBN,2014-03-15 17:30,153.1292,-27.3917,68.00,64.40,88.26,300.00,4.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151730Z 30004KT CAVOK 20/18 Q1012
YBBN,2014-03-15 18:00,153.1292,-27.3917,66.20,62.60,88.18,250.00,4.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151800Z 25004KT CAVOK 19/17 Q1013 NOSIG
YBBN,2014-03-15 18:30,153.1292,-27.3917,66.20,62.60,88.18,270.00,4.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151830Z 27004KT CAVOK 19/17 Q1013
YBBN,2014-03-15 19:00,153.1292,-27.3917,66.20,62.60,88.18,300.00,4.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151900Z 30004KT CAVOK 19/17 Q1013
YBBN,2014-03-15 19:30,153.1292,-27.3917,66.20,62.60,88.18,310.00,5.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 151930Z 31005KT CAVOK 19/17 Q1013
YBBN,2014-03-15 20:00,153.1292,-27.3917,66.20,62.60,88.18,300.00,5.00,0.00,29.94,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,YBBN 152000Z 30005KT 9999 FEW018 19/17 Q1014 NOSIG
YBBN,2014-03-15 20:30,153.1292,-27.3917,68.00,62.60,82.86,300.00,4.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 152030Z 30004KT 9999 FEW030 20/17 Q1014
YBBN,2014-03-15 21:00,153.1292,-27.3917,69.80,62.60,77.90,320.00,5.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 152100Z 32005KT 9999 FEW030 21/17 Q1014 NOSIG
YBBN,2014-03-15 21:30,153.1292,-27.3917,73.40,64.40,73.44,330.00,5.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 152130Z 33005KT CAVOK 23/18 Q1014
YBBN,2014-03-15 22:00,153.1292,-27.3917,75.20,62.60,64.91,340.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 152200Z 34007KT CAVOK 24/17 Q1014 NOSIG
YBBN,2014-03-15 22:30,153.1292,-27.3917,77.00,62.60,61.13,340.00,8.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 152230Z 34008KT 9999 FEW030 25/17 Q1014
YBBN,2014-03-15 23:00,153.1292,-27.3917,77.00,62.60,61.13,350.00,9.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 152300Z 35009KT 9999 FEW030 25/17 Q1014 NOSIG
YBBN,2014-03-15 23:30,153.1292,-27.3917,78.80,62.60,57.60,10.00,9.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 152330Z 01009KT 9999 FEW030 26/17 Q1014
