#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2011-05-04 00:00:00+00:00 2011-05-05 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2011-05-04 15:30,153.1292,-27.3917,59.00,55.40,87.83,180.00,5.00,M,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041530Z 18005KT CAVOK 15/13 Q1014 NOSIG
YBBN,2011-05-04 16:00,153.1292,-27.3917,57.20,55.40,93.69,220.00,6.00,M,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041600Z 22006KT CAVOK 14/13 Q1014 NOSIG
YBBN,2011-05-04 16:30,153.1292,-27.3917,60.80,53.60,77.14,210.00,6.00,M,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041630Z 21006KT CAVOK 16/12 Q1013 NOSIG
YBBN,2011-05-04 17:00,153.1292,-27.3917,57.20,53.60,87.74,220.00,7.00,M,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041700Z 22007KT CAVOK 14/12 Q1013 NOSIG
YBBN,2011-05-04 17:30,153.1292,-27.3917,57.20,53.60,87.74,210.00,7.00,M,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041730Z 21007KT CAVOK 14/12 Q1013 NOSIG
YBBN,2011-05-04 18:00,153.1292,-27.3917,57.20,53.60,87.74,210.00,8.00,M,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041800Z 21008KT CAVOK 14/12 Q1013 NOSIG
YBBN,2011-05-04 18:30,153.1292,-27.3917,57.20,53.60,87.74,210.00,8.00,M,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041830Z 21008KT CAVOK 14/12 Q1013 NOSIG
YBBN,2011-05-04 19:00,153.1292,-27.3917,55.40,53.60,93.65,210.00,7.00,M,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041900Z 21007KT CAVOK 13/12 Q1014 NOSIG
YBBN,2011-05-04 19:30,153.1292,-27.3917,57.20,53.60,87.74,230.00,5.00,M,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 041930Z 23005KT CAVOK 14/12 Q1014 NOSIG
YBBN,2011-05-04 20:00,153.1292,-27.3917,57.20,53.60,87.74,220.00,6.00,M,29.97,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 042000Z 22006KT 9999 FEW035 14/12 Q1015 NOSIG
YBBN,2011-05-04 20:30,153.1292,-27.3917,57.20,53.60,87.74,210.00,6.00,M,29.97,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 042030Z 21006KT 9999 FEW025 14/12 Q1015 NOSIG
YBBN,2011-05-04 21:00,153.1292,-27.3917,59.00,55.40,87.83,220.00,7.00,M,29.97,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 042100Z 22007KT 9999 FEW030 15/13 Q1015 NOSIG
YBBN,2011-05-04 21:30,153.1292,-27.3917,62.60,53.60,72.38,210.00,9.00,M,29.97,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 042130Z 21009KT 9999 FEW030 17/12 Q1015 NOSIG
YBBN,2011-05-04 22:00,153.1292,-27.3917,64.40,53.60,67.95,210.00,11.00,M,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 042200Z 21011KT CAVOK 18/12 Q1016 NOSIG
YBBN,2011-05-04 22:30,153.1292,-27.3917,66.20,53.60,63.82,210.00,13.00,M,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 042230Z 21013KT CAVOK 19/12 Q1016 NOSIG
YBBN,2011-05-04 23:00,153.1292,-27.3917,68.00,51.80,56.13,220.00,14.00,M,30.00,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 042300Z 22014KT 9999 FEW035 20/11 Q1016 NOSIG
YBBN,2011-05-04 23:30,153.1292,-27.3917,68.00,51.80,56.13,220.00,14.00,M,30.00,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 042330Z 22014KT 9999 FEW035 20/11 Q1016 NOSIG
