#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-08-01 00:00:00+00:00 2014-08-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2014-08-01 13:30,153.1292,-27.3917,59.00,41.00,51.18,340.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011330Z 34006KT CAVOK 15/05 Q1016
YBBN,2014-08-01 14:00,153.1292,-27.3917,59.00,37.40,44.47,300.00,7.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011400Z 30007KT CAVOK 15/03 Q1016 FM1400 MOD TURB BLW 5000FT
YBBN,2014-08-01 14:30,153.1292,-27.3917,59.00,37.40,44.47,300.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011430Z 30004KT CAVOK 15/03 Q1017
YBBN,2014-08-01 15:00,153.1292,-27.3917,62.60,32.00,31.56,230.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011500Z 23008KT CAVOK 17/M00 Q1017
YBBN,2014-08-01 15:30,153.1292,-27.3917,57.20,35.60,44.19,230.00,12.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011530Z 23012KT CAVOK 14/02 Q1017
YBBN,2014-08-01 16:00,153.1292,-27.3917,59.00,33.80,38.56,240.00,12.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011600Z 24012KT CAVOK 15/01 Q1017
YBBN,2014-08-01 16:30,153.1292,-27.3917,55.40,35.60,47.16,240.00,13.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011630Z 24013KT CAVOK 13/02 Q1017
YBBN,2014-08-01 17:00,153.1292,-27.3917,59.00,35.60,41.42,240.00,10.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011700Z 24010KT CAVOK 15/02 Q1018
YBBN,2014-08-01 17:30,153.1292,-27.3917,57.20,35.60,44.19,250.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011730Z 25009KT CAVOK 14/02 Q1018
YBBN,2014-08-01 18:00,153.1292,-27.3917,55.40,37.40,50.64,240.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011800Z 24007KT CAVOK 13/03 Q1018
YBBN,2014-08-01 18:30,153.1292,-27.3917,53.60,37.40,54.07,240.00,10.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011830Z 24010KT CAVOK 12/03 Q1018
YBBN,2014-08-01 19:00,153.1292,-27.3917,51.80,37.40,57.77,240.00,14.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011900Z 24014KT CAVOK 11/03 Q1019
YBBN,2014-08-01 19:30,153.1292,-27.3917,55.40,30.20,37.97,240.00,15.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011930Z 24015KT CAVOK 13/M01 Q1019
YBBN,2014-08-01 20:00,153.1292,-27.3917,55.40,28.40,35.28,240.00,14.00,0.00,30.12,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 012000Z 24014KT 9999 FEW045 13/M02 Q1020
YBBN,2014-08-01 20:30,153.1292,-27.3917,53.60,28.40,37.67,230.00,16.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 012030Z 23016KT 9999 FEW045 12/M02 Q1021
YBBN,2014-08-01 21:00,153.1292,-27.3917,55.40,24.80,30.40,210.00,14.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 012100Z 21014KT CAVOK 13/M04 Q1021 NOSIG
YBBN,2014-08-01 21:30,153.1292,-27.3917,55.40,23.00,28.20,210.00,15.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 012130Z 21015KT CAVOK 13/M05 Q1022
YBBN,2014-08-01 22:00,153.1292,-27.3917,57.20,19.40,22.68,220.00,16.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 012200Z 22016KT CAVOK 14/M07 Q1022 NOSIG
YBBN,2014-08-01 22:30,153.1292,-27.3917,59.00,19.40,21.26,220.00,16.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 012230Z 22016KT CAVOK 15/M07 Q1022
YBBN,2014-08-01 23:00,153.1292,-27.3917,59.00,19.40,21.26,220.00,18.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 012300Z 22018KT CAVOK 15/M07 Q1023
YBBN,2014-08-01 23:30,153.1292,-27.3917,60.80,19.40,19.94,230.00,16.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 012330Z 23016KT CAVOK 16/M07 Q1023
