#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-04-10 00:00:00+00:00 2012-04-11 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2012-04-10 05:00,153.1292,-27.3917,73.40,55.40,53.29,50.00,15.00,0.00,30.00,M,6.21,25.00,FEW,M,M,M,3500.00,M,M,M,M,YBBN 100500Z 05015G25KT 9999 FEW035 23/13 Q1016
YBBN,2012-04-10 05:30,153.1292,-27.3917,73.40,55.40,53.29,50.00,14.00,0.00,30.03,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 100530Z 05014KT 9999 FEW035 23/13 Q1017
YBBN,2012-04-10 06:00,153.1292,-27.3917,71.60,53.60,53.03,80.00,13.00,0.00,30.03,M,6.21,23.00,FEW,M,M,M,3500.00,M,M,M,M,YBBN 100600Z 08013G23KT 9999 FEW035 22/12 Q1017 FM0630 15016G28KT 9999 FEW035
YBBN,2012-04-10 06:30,153.1292,-27.3917,71.60,53.60,53.03,70.00,14.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 100630Z 07014KT 9999 FEW030 22/12 Q1018 RMK FU
YBBN,2012-04-10 06:44,153.1292,-27.3917,71.60,53.60,53.03,80.00,15.00,0.00,30.06,M,6.21,26.00,FEW,M,M,M,3000.00,M,M,M,M,YBBN 100644Z 08015G26KT 9999 FEW030 22/12 Q1018 RMK FU
YBBN,2012-04-10 07:00,153.1292,-27.3917,69.80,51.80,52.77,80.00,15.00,0.00,30.06,M,6.21,25.00,FEW,M,M,M,3000.00,M,M,M,M,YBBN 100700Z 08015G25KT 9999 FEW030 21/11 Q1018
YBBN,2012-04-10 07:30,153.1292,-27.3917,69.80,50.00,49.37,90.00,14.00,0.00,30.06,M,6.21,M,BKN,M,M,M,4900.00,M,M,M,M,YBBN 100730Z 09014KT 9999 BKN049 21/10 Q1018 RMK FU
YBBN,2012-04-10 08:00,153.1292,-27.3917,69.80,46.40,43.13,90.00,13.00,0.00,30.09,M,6.21,23.00,M,M,M,M,M,M,M,M,M,YBBN 100800Z 09013G23KT CAVOK 21/08 Q1019 FM0830 12016G28KT 9999 FEW035 SCT050 FM1000 17012KT 9999 SCT030
YBBN,2012-04-10 08:30,153.1292,-27.3917,69.80,44.60,40.29,110.00,13.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 100830Z 11013KT CAVOK 21/07 Q1019 RMK 7SC057
YBBN,2012-04-10 09:00,153.1292,-27.3917,68.00,42.80,40.00,150.00,12.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 100900Z 15012KT CAVOK 20/06 Q1020 NOSIG
YBBN,2012-04-10 09:19,153.1292,-27.3917,68.00,42.80,40.00,110.00,15.00,0.00,30.15,M,6.21,25.00,M,M,M,M,M,M,M,M,M,YBBN 100919Z 11015G25KT CAVOK 20/06 Q1021
YBBN,2012-04-10 09:30,153.1292,-27.3917,68.00,42.80,40.00,120.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 100930Z 12011KT CAVOK 20/06 Q1021
YBBN,2012-04-10 10:00,153.1292,-27.3917,66.20,44.60,45.60,160.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101000Z 16011KT CAVOK 19/07 Q1021 NOSIG
YBBN,2012-04-10 10:30,153.1292,-27.3917,66.20,44.60,45.60,170.00,11.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101030Z 17011KT CAVOK 19/07 Q1022
YBBN,2012-04-10 11:00,153.1292,-27.3917,64.40,44.60,48.55,170.00,9.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101100Z 17009KT CAVOK 18/07 Q1022
YBBN,2012-04-10 11:30,153.1292,-27.3917,64.40,44.60,48.55,190.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101130Z 19007KT CAVOK 18/07 Q1022
YBBN,2012-04-10 12:00,153.1292,-27.3917,64.40,44.60,48.55,190.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101200Z 19007KT CAVOK 18/07 Q1022
YBBN,2012-04-10 12:30,153.1292,-27.3917,62.60,44.60,51.72,220.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101230Z 22007KT CAVOK 17/07 Q1022
YBBN,2012-04-10 13:00,153.1292,-27.3917,64.40,44.60,48.55,200.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101300Z 20008KT CAVOK 18/07 Q1022 NOSIG
YBBN,2012-04-10 13:30,153.1292,-27.3917,62.60,44.60,51.72,200.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101330Z 20007KT CAVOK 17/07 Q1022
YBBN,2012-04-10 14:00,153.1292,-27.3917,57.20,46.40,67.12,240.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101400Z 24008KT CAVOK 14/08 Q1022
YBBN,2012-04-10 14:30,153.1292,-27.3917,59.00,46.40,62.92,220.00,7.00,0.00,30.18,M,6.21,M,VV ,M,M,M,M,M,M,M,M,YBBN 101430Z 22007KT 9999 VV/// 15/08 Q1022
YBBN,2012-04-10 15:00,153.1292,-27.3917,55.40,48.20,76.66,250.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101500Z 25008KT CAVOK 13/09 Q1022 NOSIG
YBBN,2012-04-10 15:30,153.1292,-27.3917,57.20,46.40,67.12,230.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101530Z 23008KT CAVOK 14/08 Q1022
YBBN,2012-04-10 16:00,153.1292,-27.3917,59.00,44.60,58.77,220.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101600Z 22007KT CAVOK 15/07 Q1022 NOSIG
YBBN,2012-04-10 16:30,153.1292,-27.3917,59.00,44.60,58.77,210.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101630Z 21007KT CAVOK 15/07 Q1022
YBBN,2012-04-10 17:00,153.1292,-27.3917,57.20,46.40,67.12,230.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101700Z 23007KT CAVOK 14/08 Q1022 NOSIG
YBBN,2012-04-10 17:30,153.1292,-27.3917,57.20,46.40,67.12,230.00,7.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,4800.00,7000.00,M,M,M,YBBN 101730Z 23007KT 9999 FEW048 SCT070 14/08 Q1022
YBBN,2012-04-10 18:00,153.1292,-27.3917,59.00,46.40,62.92,220.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 101800Z 22008KT CAVOK 15/08 Q1022
YBBN,2012-04-10 18:30,153.1292,-27.3917,59.00,46.40,62.92,220.00,7.00,0.00,30.18,M,6.21,M,SCT,M,M,M,4300.00,M,M,M,M,YBBN 101830Z 22007KT 9999 SCT043 15/08 Q1022
YBBN,2012-04-10 19:00,153.1292,-27.3917,57.20,46.40,67.12,220.00,9.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,4500.00,7800.00,M,M,M,YBBN 101900Z 22009KT 9999 FEW045 SCT078 14/08 Q1022
YBBN,2012-04-10 19:30,153.1292,-27.3917,57.20,46.40,67.12,220.00,10.00,0.00,30.18,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 101930Z 22010KT 9999 FEW045 14/08 Q1022
YBBN,2012-04-10 20:00,153.1292,-27.3917,59.00,44.60,58.77,210.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 102000Z 21009KT 9999 FEW045 15/07 Q1023 NOSIG
YBBN,2012-04-10 20:30,153.1292,-27.3917,59.00,46.40,62.92,210.00,8.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 102030Z 21008KT 9999 FEW025 15/08 Q1023
YBBN,2012-04-10 21:00,153.1292,-27.3917,60.80,46.40,59.01,210.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2600.00,M,M,M,M,YBBN 102100Z 21009KT 9999 FEW026 16/08 Q1023
YBBN,2012-04-10 21:30,153.1292,-27.3917,62.60,46.40,55.37,220.00,10.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,YBBN 102130Z 22010KT 9999 FEW028 17/08 Q1024
YBBN,2012-04-10 22:00,153.1292,-27.3917,64.40,46.40,51.98,210.00,12.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2600.00,M,M,M,M,YBBN 102200Z 21012KT 9999 FEW026 18/08 Q1024
YBBN,2012-04-10 22:30,153.1292,-27.3917,66.20,48.20,52.25,200.00,11.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2700.00,M,M,M,M,YBBN 102230Z 20011KT 9999 FEW027 19/09 Q1024
YBBN,2012-04-10 23:00,153.1292,-27.3917,68.00,50.00,52.51,190.00,10.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,YBBN 102300Z 19010KT 9999 FEW028 20/10 Q1024
YBBN,2012-04-10 23:30,153.1292,-27.3917,68.00,50.00,52.51,190.00,11.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2800.00,5000.00,M,M,M,YBBN 102330Z 19011KT 9999 FEW028 BKN050 20/10 Q1025 RMK VIRGA TO NE
