#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2010-02-05 00:00:00+00:00 2010-02-06 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2010-02-05 05:00,153.1292,-27.3917,84.20,69.80,62.03,30.00,11.00,M,29.80,M,6.21,M,FEW,M,M,M,4800.00,M,M,M,M,YBBN 050500Z 03011KT 9999 FEW048 29/21 Q1009 NOSIG
YBBN,2010-02-05 05:30,153.1292,-27.3917,82.40,69.80,65.74,30.00,11.00,M,29.80,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 050530Z 03011KT 9999 FEW035 28/21 Q1009 NOSIG
YBBN,2010-02-05 06:00,153.1292,-27.3917,82.40,68.00,61.81,30.00,11.00,M,29.77,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 050600Z 03011KT 9999 FEW035 28/20 Q1008 NOSIG
YBBN,2010-02-05 06:30,153.1292,-27.3917,82.40,69.80,65.74,50.00,11.00,M,29.77,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 050630Z 05011KT 9999 FEW035 28/21 Q1008 NOSIG
YBBN,2010-02-05 07:00,153.1292,-27.3917,80.60,69.80,69.71,60.00,9.00,M,29.80,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 050700Z 06009KT 9999 FEW035 27/21 Q1009 NOSIG
YBBN,2010-02-05 07:30,153.1292,-27.3917,80.60,68.00,65.54,60.00,9.00,M,29.80,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 050730Z 06009KT 9999 FEW030 27/20 Q1009 NOSIG
YBBN,2010-02-05 08:00,153.1292,-27.3917,80.60,68.00,65.54,60.00,9.00,M,29.80,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 050800Z 06009KT 9999 FEW030 27/20 Q1009 NOSIG
YBBN,2010-02-05 08:30,153.1292,-27.3917,80.60,69.80,69.71,60.00,10.00,M,29.83,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 050830Z 06010KT 9999 FEW030 27/21 Q1010 NOSIG
YBBN,2010-02-05 09:00,153.1292,-27.3917,78.80,69.80,73.95,60.00,8.00,M,29.83,M,6.21,M,FEW,SCT,M,M,3000.00,18000.00,M,M,M,YBBN 050900Z 06008KT 9999 FEW030 SCT180 26/21 Q1010 NOSIG
YBBN,2010-02-05 09:30,153.1292,-27.3917,78.80,69.80,73.95,60.00,7.00,M,29.85,M,6.21,M,FEW,BKN,M,M,2500.00,18000.00,M,M,M,YBBN 050930Z 06007KT 9999 FEW025 BKN180 26/21 Q1011 NOSIG
YBBN,2010-02-05 10:00,153.1292,-27.3917,78.80,69.80,73.95,60.00,8.00,M,29.85,M,6.21,M,FEW,SCT,M,M,3000.00,25000.00,M,M,M,YBBN 051000Z 06008KT 9999 FEW030 SCT250 26/21 Q1011 NOSIG
YBBN,2010-02-05 10:30,153.1292,-27.3917,78.80,69.80,73.95,60.00,8.00,M,29.85,M,6.21,M,FEW,BKN,M,M,2500.00,12000.00,M,M,M,YBBN 051030Z 06008KT 9999 FEW025 BKN120 26/21 Q1011 NOSIG
YBBN,2010-02-05 11:00,153.1292,-27.3917,78.80,69.80,73.95,50.00,9.00,M,29.88,M,6.21,M,FEW,BKN,M,M,2500.00,12000.00,M,M,M,YBBN 051100Z 05009KT 9999 FEW025 BKN120 26/21 Q1012 NOSIG
YBBN,2010-02-05 11:30,153.1292,-27.3917,78.80,71.60,78.62,50.00,8.00,M,29.88,M,6.21,M,FEW,BKN,M,M,2500.00,12000.00,M,M,M,YBBN 051130Z 05008KT 9999 FEW025 BKN120 26/22 Q1012 NOSIG
YBBN,2010-02-05 12:00,153.1292,-27.3917,78.80,71.60,78.62,50.00,8.00,M,29.85,M,6.21,M,FEW,BKN,M,M,2500.00,12000.00,M,M,M,YBBN 051200Z 05008KT 9999 FEW025 BKN120 26/22 Q1011 NOSIG
YBBN,2010-02-05 12:30,153.1292,-27.3917,78.80,71.60,78.62,60.00,8.00,M,29.83,M,6.21,M,FEW,BKN,M,M,2500.00,12000.00,M,M,M,YBBN 051230Z 06008KT 9999 FEW025 BKN120 26/22 Q1010 NOSIG
YBBN,2010-02-05 13:00,153.1292,-27.3917,78.80,71.60,78.62,60.00,8.00,M,29.83,M,6.21,M,FEW,BKN,M,M,2500.00,12000.00,M,M,M,YBBN 051300Z 06008KT 9999 FEW025 BKN120 26/22 Q1010 NOSIG
YBBN,2010-02-05 13:30,153.1292,-27.3917,78.80,71.60,78.62,60.00,8.00,M,29.83,M,6.21,M,SCT,BKN,M,M,1900.00,12000.00,M,M,M,YBBN 051330Z 06008KT 9999 SCT019 BKN120 26/22 Q1010 NOSIG
YBBN,2010-02-05 14:00,153.1292,-27.3917,78.80,71.60,78.62,70.00,7.00,M,29.83,M,6.21,M,SCT,BKN,M,M,2500.00,12000.00,M,M,M,YBBN 051400Z 07007KT 9999 SCT025 BKN120 26/22 Q1010 NOSIG
YBBN,2010-02-05 14:30,153.1292,-27.3917,78.80,71.60,78.62,60.00,5.00,M,29.83,M,6.21,M,SCT,BKN,BKN,M,1900.00,12000.00,21000.00,M,M,YBBN 051430Z 06005KT 9999 SCT019 BKN120 BKN210 26/22 Q1010 NOSIG
YBBN,2010-02-05 15:00,153.1292,-27.3917,78.80,71.60,78.62,40.00,7.00,M,29.83,M,6.21,M,SCT,SCT,BKN,M,1900.00,12000.00,21000.00,M,M,YBBN 051500Z 04007KT 9999 SCT019 SCT120 BKN210 26/22 Q1010 NOSIG
