#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2011-06-17 00:00:00+00:00 2011-06-18 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2011-06-17 05:20,153.1292,-27.3917,68.00,41.00,37.32,270.00,16.00,M,29.80,M,6.21,26.00,FEW,M,M,M,4500.00,M,M,M,M,YBBN 170520Z 27016G26KT 9999 FEW045 20/05 Q1009 WS RWY19 RMK MOD U/O SHOOT WS AT 400FT RWY19 FM0520 MOD TURB BLW 5000FT
YBBN,2011-06-17 07:50,153.1292,-27.3917,64.40,37.40,36.74,280.00,11.00,M,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 170750Z 28011KT CAVOK 18/03 Q1009 WS RWY19 RMK MOD U/SHOOT WS AT 300FT RWY19 FM0750 MOD TURB BLW 5000FT
YBBN,2011-06-17 08:00,153.1292,-27.3917,64.40,37.40,36.74,290.00,10.00,M,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 170800Z 29010KT CAVOK 18/03 Q1010 WS RWY19 RMK MOD U/SHOOT WS AT 300FT RWY19 FM0800 MOD TURB BLW 5000FT
YBBN,2011-06-17 18:00,153.1292,-27.3917,50.00,37.40,61.76,270.00,8.00,M,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 171800Z 27008KT CAVOK 10/03 Q1011 NOSIG
YBBN,2011-06-17 18:30,153.1292,-27.3917,48.20,37.40,66.05,190.00,2.00,M,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 171830Z 19002KT CAVOK 09/03 Q1011 NOSIG
YBBN,2011-06-17 19:00,153.1292,-27.3917,46.40,37.40,70.68,270.00,6.00,M,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 171900Z 27006KT CAVOK 08/03 Q1011 NOSIG
YBBN,2011-06-17 19:30,153.1292,-27.3917,48.20,37.40,66.05,270.00,9.00,M,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 171930Z 27009KT CAVOK 09/03 Q1011 NOSIG
YBBN,2011-06-17 20:00,153.1292,-27.3917,48.20,37.40,66.05,260.00,10.00,M,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172000Z 26010KT CAVOK 09/03 Q1011 NOSIG
YBBN,2011-06-17 20:30,153.1292,-27.3917,50.00,37.40,61.76,260.00,9.00,M,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172030Z 26009KT CAVOK 10/03 Q1012 NOSIG
YBBN,2011-06-17 21:00,153.1292,-27.3917,50.00,37.40,61.76,260.00,11.00,M,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172100Z 26011KT CAVOK 10/03 Q1012 NOSIG
YBBN,2011-06-17 21:30,153.1292,-27.3917,51.80,37.40,57.77,250.00,13.00,M,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172130Z 25013KT CAVOK 11/03 Q1012 NOSIG
YBBN,2011-06-17 22:00,153.1292,-27.3917,55.40,35.60,47.16,250.00,14.00,M,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172200Z 25014KT CAVOK 13/02 Q1012 NOSIG
YBBN,2011-06-17 22:30,153.1292,-27.3917,57.20,35.60,44.19,250.00,16.00,M,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172230Z 25016KT CAVOK 14/02 Q1012 NOSIG
YBBN,2011-06-17 23:00,153.1292,-27.3917,59.00,33.80,38.56,250.00,18.00,M,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172300Z 25018KT CAVOK 15/01 Q1013 NOSIG
YBBN,2011-06-17 23:30,153.1292,-27.3917,60.80,32.00,33.64,240.00,17.00,M,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 172330Z 24017KT CAVOK 16/00 Q1013 NOSIG
